text,label
ಹತ್ತು ವರ್ಷ strict  president rule ಬರಬೇಕು.,0
ಇಂಥ ಕಥೆ ಹುಟ್ಟುಹಾಕಿದ ಮಹಾನುಭಾನಿಗೆ ನಮೋನಮಹಾ,0
ಸರ್.. ನೀವು ಕೊನೆಯಲ್ಲಿ ಹೇಳಿರುವ ಮಾತು ಸೂಪರ್ ಸರ್...,0
@Raja Vishnuvardhana Agreed,5
ಬೆಂಕಿ ಜಕಾಸ್ ಇನ್ನೂ ಹೆಚ್ಚಿನ ದಾಗಿ ರೋಸ್ಟ್ ಮಾಡಿ,0
Odeya Kannada full movie,5
Ayyo gubalgala only tiktok tiktok antha odkotavre only not tiktok 59 apps ban agirodu,3
@Samuel Sam,5
ಟಿಕ್ ಟಾಕ್ ಜೊತೆಗೆ ಚೈನೀಸ್ ಪ್ರೊಡೊಕ್ಟ್ ಎಲ್ಲಾನು ಬ್ಯಾನ್ ಮಾಡಬೇಕು,0
Obba amman hatra ninge yav maga ista antha kelidhre. Sandalwood fan,0
ಇದು ಖಂಡಿತ ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,0
Tyrion Lannister spotted 3,5
Sar Nim Len nodida mele Nim nija madthbeku SAR plz call Madi,0
@Lemon & are you from odissa?,5
Idhu charithre shrushtiso haadu...,0
ಸೂಪರ್ ಹೊಸ ಪ್ರಯತ್ನ,0
Bharatha Dali jathi padathi meljathi kiljathi erovarege  development sadyane ella and  lancha black money erovarege udara agalla. Reservations erovarege Bharatha udara agala innu development kanasina mathu . China Dali latest political parties Kiri Kiri Ella mathe munduvarida desha but Bharatha China ke compare madidare thumba hinde ede . Bharatha Munde barbekadare political onde erbeku or president adikara erbeku. reservation ban agbeku. Meljathi kiljathi ban agbeku. Lancha ban agbeku. Thappu madidavarige kattina shikshe agbeku Saudi Thara . Amele Bharatha udara aguthe .,0
ಅದ್ಭುತವಾದ ಸಂಗೀತ ಬೆಂಕಿ ಚಿಂದಿ nAwesome,5
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ಎರಡನೇ ಕನ್ನಡದ ಕನಸುಗಾರ,0
ಕಣ್ಣೀರು ಹಾಕಿರುವ ಕಾರಣ ತಂದೆಯ ನೆನೆಪು ಅವರು ಕಷ್ಟ ಕಾಲದಲ್ಲಿ ಮಗನ ಬೆಂಗಾವಲಾಗಿ ನಿಂತಿದ್ದಕ್ಕೆ.ಇದನ್ನು ಕೆಲವರು ಅಪಾರ್ಥ ಕಲ್ಪಿಸಿಕೊಂಡಿದ್ದಾರೆ.,0
Super song loved it,5
Raja Vishnuvardhana it’s available only in Kannada on Amazon prime,0
yest olle kalsa nan yavag e kelsa madtaro anta kaytayde thamk u brother full happy,0
my fevorat story,5
@Nagaraj Manjithaya bro parabhase Alla film chennagirod nodtare Ashte,2
Tik tok ban I'm full Full Happ bro ..hage pubg nu ban hagbittre Nana kushige paarave illa,0
Tamil telugu and malayalam song galalli  rakshith and yash avarige compare madidira,0
Step suppppeerrrrrr ide,0
ಹೌದು ಇದು ಸಾಕ್ಷಾತ್ ಕೃಷ್ಣ ಕೋಟ ಶಾಪದ ಪರಿಣಾಮ,0
Super super bro 🤣🤣,5
Ganesh Bhat -ಇಷ್ಟ  ಅಸಭ್ಯವಾಗಿ ನಿನು ಬ್ರಾಹ್ಮಣನಾಗಿ ಮಾತಾಡುವದು ಸರಿ ಅಲ್ಲಾ. ಯಾರಿಗೆ ಮರಾಯ ನಿನ್ನ ಮನೆ ಮಜ್ಜಿಗೆ ಬೆಕಾಗಿದೆ,2
Film Andre idu. Super movie,0
Avanu allla bro avaru annabeku,1
Hindi me lao,5
@Nithi nithinNav en madvappa....,2
superb song,0
Anna tumba channag madtiraa.. Super,0
ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,0
Super song guru,0
@Nandi Parthasarathi ಯಾಕೆ ಹುಡುಕೊಂಡು ಬಂದ್ರೆ ತುಲ್ಲು ಕೊಡ್ತೀಯಾ ಬೇವರ್ಸಿ,2
Neen en medhavi Eno guldu,2
ಇವ್ನಿಗೆ sensorನಲ್ಲಿ UA certificate ಸಿಕ್ಕಿತು ಅದಕ್ಕೆ ಈಗ everybody HANDS UP,0
Nanu e video nodtha Ellan  Thumbline nodi e msg madtha edhinin   Alla ri Karnataka dhali kannda movie 100 r.s ticket etre ege ri nododhun  Adhe,1
Super  bro,5
Back burn rashmika,3
VERY VERY SUPER SONG,5
@Abhigowda Abhigowda,5
Super  tippa  story,5
Rakshit movie success party Elli maadbekanta iddiri??,0
ಒಂದು ಮಿಲಿಯನ್ ಆದಮೇಲೆ ಯಾರ್ಯಾರು ನೋಡ್ತಾ ಇದೀರ ಅವರು ಲೈಕ್ ಕೊಡಿ,0
Dana alla ok,0
ಅಧ್ಬುತ ಶೆಟ್ರೆ ‌...ಮಾಯಲೋಕದ ಕಿನ್ನರನೋ,0
Super guru.. Sariyagi ugdidiya,0
Haage madidre nam India dalli ketta kasa eralla anna,0
Hollay hrudhayawantha Ashwath sir hawra maganigey heee sthithi noowu,0
ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ.....ಅಜನೀಶ್ ಲೋಕನಾಥ್ ಏನ್ ಮ್ಯೂಸಿಕ್ ಗುರು ನಿಂದು...ಉಳಿದವರು ಕಂಡಂತೆ..ಕಿರಿಕಪಾರ್ಟಿ..ಅಕಿರ..ರಂಗಿತರಂಗ..ಬೆಲ್ ಬಾಟಮ್...ಪಡ್ಡೆಹುಲಿ...ಜಾನಿ ಜಾನಿ ಎಸ್ ಪಪ್ಪ...ವಾಸು...nಅಚ್ಚ ಕನ್ನಡ ಗೀತೆಗಳುnನೀನ್ ಕೊಟ್ಟಿರೋ ಫಿಲ್ಮ್ ಎಲ್ಲ ಮ್ಯೂಸಿಕ್ ಸೂಪರ್ ಹಿಟ್,0
Nija super......... Movie please re release maadi,0
Kannada intha Telugu Alli song Chang idhe,0
supar anna Ennu Ugiri nan makluge tiktok beda,0
Wow .... diya soop.,5
ಯಾವುದೇ holloywood ಮಟ್ಟಕ್ಕೂ ಕಮ್ಮಿ ಇಲ್ಲದಂತೆ ಬಂದಿರುವ ಹಾಡು ಮತ್ತು ಸಿನೆಮಾ ಗೆ ಒಂದು hands up,0
ಚಿತ್ರತಂಡದ ಕಾರ್ಯ ಅದ್ಬುತವಾಗಿದೆ.nಕನ್ನಡದ ಮೇರು ಚಿತ್ರಗಳ ಸಾಲಿನಲ್ಲಿ ಈ ದಿಯಾ ಚಿತ್ರ ನಿಲ್ಲಲಿದೆ.nಎಲ್ಲಾ ನಟರು ತಮ್ಮ ಪಾತ್ರಕ್ಕೆ ಜೀವತುಂಬಿದ್ದಾರೆ.,0
Sar good Ur so good,5
Super  song,0
very nice very very super,5
ಅಶ್ವತ್ಥಾಮ ಚಿರಂಜೀವಿ ಅವನು ಇನ್ನೂ ಬದುಕಿದ್ದಾನೆ ಇದು ಸತ್ಯ,0
Y. Boss.ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ. All the best Sir....,0
Ur super sir..but ಒಂದ hit movi kodi sir navu adakoskara kaetidivi....,4
Super sir. real hero nivu. Nimminda Navu kuda kalthkolodede,0
@chetan kumarab guru ve.... aha comment maddhavn hesru nodo....nanalla kano,2
I like feel better #person only you sir,5
Togari. Tippa. Super,5
@Kushal MR nin kano bvc jaatrr,2
Becaz kannada movies are not producing good movies.,5
@Nandi Parthasarathi ಹಾದರಗಿತ್ತಿ,2
ಸೂಪರ್ ಅಣ್ಣಾ ಚನ್ನಾಗಿ ಹೇಳಿದಿರ ದೇಶ ಅಭಿಮಾನ ಅಂದ್ರೆ ಇದು ಗುರು,0
Super danger #1,5
Num mane ge bandidru,0
Balasiddare Sir hands up anta,0
Edellaa aagabeku andre PRAJAKIYA aadalitakke barabeku,0
Nav evna nodabahuda,0
@Thilak Kumar  e ondu mathu    saku bro    Kannada   industry ge support,0
Love u   ajaneesh,5
Tickets amount 10000 adru mosa illa ... Love you  all,0
ಯುದ್ಧ ಮಾಡಬೇಕು...  ಓದಬಾರದು.. ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ,0
Hindiyelli film release madbekittu bro,0
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ,0
ಸೂಪರ್ ಸಾಂಗ್........ ತುಂಬಾ ಇಷ್ಟ ಆಯ್ತು.....  love you rakshith bhai,0
A Anna car gema yavadu,0
ಭರ್ಜರಿ ಆಪರೇಷನ್ ಗುರುವೇ...,1
@Shridhar T P iuuuiiuuua12l99iiiikkkjjmddeo01pokksķoo9919kkuuiuluuuuuuľiiii,5
Sakat swabhimani sir nivu,0
Pratvi yen acting guru nimdu,0
@VARAPRASAD K K  being a darshan fannEetara Darshan sir helkotidara bere hero galna bayri antha.nnSumne yake bro,2
Kiccha Sudeep sir Fans Like Here,5
Mera masth song guru,0
Keli kadiruva bandhavarennBhuviyalli avana aritavarennYarilla bidi,0
Dislike mado  tukaligalu ond movie screen madli saku adestu kasta anta gottagutte .all the best for this move,4
ಬರೀ adds bartave.,1
The Togari Tippa drama supeeb,5
Nama Kannada channel Dinesh ss स्सुप्पेर,0
ಅದ್ಬುತವಾಗಿದೆ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಚಿತ್ರದ ಹಾಡು ಹ್ಯಾಂಡ್ಸಪ್,0
Uttara Karnatakad attyuttama hasya,0
Pakka full gicchi gilili song... En song pa benki aiti.... Pakka ella record nu muriteti  .... Jai Karnataka,0
Yes agreed first time keldaga 🤦‍🤦‍🤦‍ ansituu but 4-5 keldaga agoitu,4
Guru Chinese mobile yen madodu,0
Rashmika shetty fans irbekun.,0
Estu sari nodudru samadhana aagthilla.... Awesome song,0
Aadu nane broo... Soul naa Replacement maddee... Bere body gee.. Antha aansthidee,4
Jai rakshit shetty,5
Demand ಈರುಳ್ಳಿಗೆ ಬಿಟ್ರೆnNEXTnನಮ್ಮ ASN ನಾ ಹಿಂದಿಯಲ್ಲಿ promote ಮಾಡಿ ಅನ್ನುವವರೆ ಹೆಚ್ಚು,0
Nijavada hero andre evare,0
Sir prajakeeya'kke support madi sir daily 30sec adru adra bagge heli start madi sir pls eno help agutte subscriber bahala jana ide,0
Good .....Kannada films,5
Don't dislike,5
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೋ ಅವತಾರ 🤩🤩🤩,0
Anna sariyag matadidhiraa🤣......,0
ಸಂಗೀತ ಕೊಟ್ಟಿರೋರಿಗೆ... ದೊಡ್ಡ ನಮಸ್ಕಾರ್... ಬ್ಲಾಕ್ ಬಸ್ಟರ್ ಸಾಂಗ್,0
Prajwal Devaraj sir,5
Yen sakkathagi helidri guru,0
Nusarath Nadaf suparandhttp,5
@syed Noor Noori sdi ಧನ್ಯವಾದಗಳು,0
Spr bro,5
@10 R report madi avna,0
Super song bro thank you Vijay Prakash sir Great singer,0
Namma deshadalli Somberigalu jaasthi..,3
ಪ್ರಜಾಪ್ರಭುತ್ವದಲ್ಲಿ ಬ್ರಿಟನ್ ರಾಣಿ ಉಳಿಸಿಕೊಂಡರು,0
ನಾನು ಕೇಳಿರುವಹಾಗೆ ಪುಟ್ಟಣ್ಣ ಕಣಗಾಲ್ ರವರ ರಂಗನಾಯಕಿ ಚಿತ್ರ ಕೂಡ ಮೊದಲನೇ ಬಾರಿ ತೆರೆಕಂಡಾಗ ಜನರು  ಮಿಶ್ರ ಪ್ರತಿಕ್ರೆಯೆ ನೀಡಿದ್ದರು ಏಕೆ ಎಂಬುವುದು ಯಕ್ಷ ಪ್ರಶ್ನೆ ಆದರೆ ದೇವರ ಮೇಲೆ ಭಾರಹಾಕಿ ಎರಡನೇಸಲ ಬಿಡುಗಡೆ ಮಾಡಿದಾಗ ಅದಕ್ಕೆ ಸಿಕ್ಕ ಪ್ರತಿಕ್ರಿಯೆ ಅಬೂತಪೂರ್ವಕ ನಿರ್ಮಾಪಕರಿಗೆ ತುಕ್ಕಿಡಿದ ಕಬ್ಬಿಣ ವಾಗಿದ್ದ ಸಿನಿಮಾ ಈಗ ಚಿನ್ನದ ಗಟ್ಟಿಯಾಗಿ ಹೊರಹೊಮ್ಮಿತು n ಹೀಗಾಗಿ ನಾನು ಚಿತ್ರತಂಡದಲ್ಲಿ ಮಾಡುವ ಕಳಕಳಿ ವಿನಂತಿ ಧಯಮಾಡಿ ಸಿನಿಮಾವನ್ನು (Corona effect )ಬಳಿಕ Re-Release ಮಾಡಿ nನನ್ನ ಈ ಕೋರಿಕೆಯನ್ನು ಚಿತ್ರತಂಡಕ್ಕೆ ತಿಳಿಸಿ,0
Paramedical exam bagge mahiti tilisi sir,0
Super guru,0
Áÿįøøøøø super broooo love u,0
Ah allu raghu ge forward madbeku e video bari nigradavne,2
ಬಾರಿ ಐತೀ ಬಾರಿ ಅಂದ್ರ ಬಾರಿ ಬಾರಿnಅನಾಹುತ್ ಅಂದ್ರ ಅನಾಹುತ್ ಐತಿn🤠🤠🥳,0
ಕನ್ನಡ ಸಿನಿಮಾ ದ ಅವತಾರ ಶುರುವಾಯಿತು,0
@Ashwini CP pls movie nodi. Ondu olle movie na mis madkolbedi.,0
Super song guru,0
Dia is wonderful movie. Innu ee fimina hangover alle idini. Idu highest  IMDB rated kannada movie  9.4,0
Sari korona bandare adana guna padisikolalu amount hestu karchu aguthe adu yavayavadake antha solpa maithi kodthira please,0
ಎಲ್ಲರಿಗೂ ಹೊಸ ವರ್ಷದ ಹಾರ್ಧಿಕ ಶುಭಾಶಯಗಳು ಯಾರು 2020 ರಲ್ಲಿ ನೋಡ್ತಾ ಇದ್ದೀರಾ please like ಮಾಡಿ,0
ಕಷ್ಟ ಪಟ್ಟು  ಸಾಲ ಸೋಲ ಮಾಡಿ ಕ೦ಪನಿ ಸ್ಥಾಪಿಸಿದ್ರು GST ಕಟ್ಸಿ ಕಟ್ಸಿ ದಿವಾಳಿ ಮಾಡ್ಸಿ ಬಿಡ್ತಾರೆ ಈ ರಾಜಕಾರಣಿಗಳು.,3
Pakka mas Nam kannada movie,0
First hog film nodu. Amele yen bekadru comment madu.,2
and rocking star fans also,5
Song maatra chindi,0
We Support Swamake Movies,5
ಸೂಪರ್ ಬಾಸ್ ನೀನು ಹೇಳ್ಳೇದ್ ಕ್ರೀಟ್ ಮಾಡಿದು ಸೂಪರ್,0
Super dance,5
Nice move in kannada,0
Anjali Devi   b  avinash  achari,5
ನಿಜnnn ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರnnnಕೆಜಿಎಫ್ ದಾಖಲೆ ಮುರಿದುಹೋಗುತ್ತದೆnnಕೆಜಿಎಫ್ ಚಾಪ್ಟರ್ 2nಬಂದು ಇದರ ದಾಖಲೆ ಮುರಿಯಬೇಕು ಅಷ್ಟೇ ಅದು ಸಹ ಅನುಮಾನnnಯಾಕೆಂದರೆnಮುಂದೆ ಪುಣ್ಯಕೋಟಿ ಬರ್ತಾ ಇದೆ,0
Bavaraj Marihal iu777779088i9omplikenUu7 n 7thui9,1
ಎಷ್ಟು ದಿನ ಆಯಿತು ಕೇಳಿ ಓ ತುಂಬಾ ಖುಷಿ ಆಯಿತು,0
Nanagu hage ansate,0
Rakshit Macha time togondrunu sakath agi bandide,0
@TROLL MONSTER_KANNADA ಆಯ್ತು ಕಣಲೇ ಬೋಳಿ ಸೂಳೆಗೆ ಹುಟ್ಟಿರೋ ರಂಡಿ ಮಗನೇ.... ನಾನು ಗಂಡಸಲ್ಲ.... ನೀನು ಗಂಡಸು ತಾನೆ,2
Nam boss avru Nam boss ivru antha kachadtirornella onde kade  sersi maja kodone shree mannarayan,1
Looks promising..,0
ಈ ಹಾಡಿನಲ್ಲಿ  ಹೊಸತನ ಇದೆ ಹಾಗೂ ಈ ಹಾಡು ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ,0
Nice bro nanu yella Chinese app na delete madidinin,0
FROM KING K-I-C-H-H-A -B-O-S-S BADSHAHA FANS ALL D BEST,5
Nijawaglu nin hatra thumba talent ide guru super. Ninu roast mado style super.,0
1st Telegram App close madsi amele ella bartare,3
VPN hakondu tiktok use madtidare nam soldier sattirodu lekkka ellla janakkke,3
Pora rai koodi tulla,5
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರಾ nLove you boss,0
Idu charitrae srushtiso Cinemannae🤘,0
@Dhanik Patel I am not blaming India bro,5
ಎನ್ ಉಗದಿದಿಯಾ ಗುರು ಮಾತ್ ಮಾತಗು ಉಗುದಿದಿಯಾ ಈ video ನಾ ಏನಾದ್ರು tick tock star ಗಳು ಏನಾದ್ರು ನೋಡಿದ್ರೆ ನೇಣು ಹಕ್ಕೊತ್ತಾರೆ ಗುರು super🤣,0
Supar sir nevu,0
Super song awesome,0
sir nimmannu naanu 1st nodiddu Manethana  annuva 2.30 serial nalli sir...20 years before sir...but adra nanthara evagle nodtha erudu sir...,0
Guru tq nan wait madtidde nin video na,0
Bgm super ide ಶೆಟ್ರೇ,0
Super Anna jai hind,0
Yen helda guru super,0
Jai d boss,0
@Sandeep Nagaraj o,5
Super togari tippa,5
500K Likes  edhe mutbhodu nangansdhamge,0
ಸರ್ ಪ್ಲೀಸ್ ರೀ ರಿಲೀಸ್ ಮಾಡಿ ಮೂವೀ ನಾ.....,0
Basavaraj  Badiger,5
I'm soo soo happiiii,5
ಅದ್ಭುತವಾದ ಹಾಡು,0
Rakshit boss Super dance u r looking like karate king shaankar nag ND Vishnuvardan boss m Vishnu sir fan,0
Super song 100%,5
U-turn is telugu or tamil movie na..?,0
Super bro benki,0
Super song,0
ಹೊಸತು ಹೊಸತು ಕಿವಿಗೆ ಹಿಂಪುnASN ತಂದ ಕನ್ನಡಕ್ಕೆ ಹುರುಪುnಇವ ಮಾಡಲ್ಲ ನಿರಾಸೆಯೆಂಬ ತಪ್ಪು.nಇಂದ,0
ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ....,0
Super Ann nanagu. Tik tok.banna  agude bekagitu,0
Well said bro,5
Hands up???? Kannada naa adhu,5
Blockbuster agli annovru like Madi,0
En guru nim video ge fan agode aitu nimge namma kade inda subscribe,0
Super singer vijay Prakash sar,0
1999 ರಲ್ಲಿ ನಡೆದ ಘಟನೆಯನ್ನು ಕೇಳಿ ತಿಳಿದು ನೋಡಿ ಅವಗ ನೀಮಗೆ ತಿಳಿಯುತ್ತದೆ ನಮ್ಮ ದೇಶದ ಅಭಿಮಾನ ಆವಾಗ ನೀವು TikTOK  ನ್ನು ಅವಾಗಲೆ ತೆಗೆದು ಹಾಕೂತಿರಿ ಇದು ನನ್ನ ಬಾಲ್ಯದ ನೆನಪು,0
Yarige e trailer nodidre Rangitharanga movie nenpaytu like madi,0
Plz chance kodi nodi avar acting,0
Please upload drama song,5
Nanu kellida uthammavada maatugallu thanks sir,0
Ishtu bega YouTube li movie bitre theotre ge enukk hogtare jana,1
Super  sir,0
Guru eno heludri but sakkatag heludri super guru,0
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋಅವತಾರ...n...,0
Love u junior D Boss,5
ಆದ್ರೆ ಚೀನಾ ಗೇ ಬಕೆಟ್ ಹಿಡಿತಾರೇ,3
Repeat mood guru,5
ಭಾರತದ ಗಡಿಗೆ ಅವನನ್ನೇ ಕಳುಹಿಸಿ ನಿಲ್ಲಿಸಲಿ ಇದ್ದವನು,0
ಅಭಿಮಾನಿ ಅನ್ನೋದು ದೊಡ್ಡ ಮಾತು,0
Bro.... Suprb......ur voice is amazing....?!!!,5
ಗುರು ನಿನ್ ಮೊದಲು ಪಬ್ಜಿ ಡಿಲೀಟ್ ಮಾಡು ಆಮೇಲೆ ಬೇರೆಯವರಿಗೆ ಹೇಳು.,2
Evnoba sade banda illi...,2
Step Super bossu,5
ಅಣ್ಣ ಏನು ನಿನ್ನ ಮತ್ತು ಒಂದೊಂದು ಮಾತಿನಲ್ಲಿ ಅರ್ಥ ಇದೆ,0
Bro nanu tik tok install madidde..onde dinakke uninstall madde....matte tik tok sahavasakke hogilla...allinda tik tok agu hogugalanna troll video dalle nodi njoy madta idini....super bro...🤣🤣🤣🤣,0
@VARAPRASAD K K le Randi magne Neenu ba nimmamman karakondu ba ibbarana hattu ibbarigu ondondu dozen Papu dagar nan maklan hutsi kalastini amele barabekadre dj sounds system idre togond ba naan madbekadre nimmamma Mia khalifa Tara kirchodu nin kannalli nodokagutto ilvonMatte Neenu sunny Leone Tara archod nan kailli tadkollokagallappa🤣🤣🤣,2
Super song lovely,0
1.8k dislike kottiro sulemaklu yaarappa... Nim padha ondh sala mutbeku...,3
Super hit agodralli yavude dout illa gelayare Jeeva,0
Rakshith shetty ... superb song .. ninna kastada prayathnakke kanditha pala sikke sigutte.  ..,0
Shetru birthday party dina haadiro haadu aawaginindaa wait maadtide.....,0
Yen sir nivu.... Owsome human being,0
Bidu Gowda ge Alli hodi beku first avaru mane Alli avaru appa Amma ne kelluthiya dure Tiktok maduthirodana Ennu Nive yochane Madi evallu yetha kithu hogi erollu eru beku ethara avaru edane India ge Bad Name Mathe Namu inda girls ge nu Bad name,2
@10 R Lo Kanda... Baiyoke ninthre nim appa kano naanu,2
ನಿಮ್ಮ Dedication ನಿಜಕ್ಕೂ ಅಧ್ಬುತ‌,0
ಕನ್ನಡ ಭಾಷೆ ಸಿನಿಮಾ ಯಾವುದಕ್ಕೂ ಕಡಿಮೆ ಇಲ್ಲ ಎಂದು ನಿಮ್ಮ ಸಿನಿಮಾದ ಮೂಲಕ ಗೊತ್ತಾಗುತ್ತಿದೆ......,0
@nkn havali neene hachko yak Andre ninge urdirutte,2
Let's pray,5
Broo niv aadtiraa game yavdu,0
Full roast madiddiya e somberigalige,3
Yaru boss alla,0
@Nandi Parthasarathi gaandu Sule magne hogi bucket du gaygf nodu adu bittu illi dboss annnabeda cheeti kalla fan,2
children's Dan's aha jumtaka jum jum,5
Eatra film nana life nale nodella sir super different director,0
Olledanna swalpa guruthisi,0
ಮಾಡಿದ್ದೀರಾ ಅನ್ನುವುದು ಕ್ರಿಯಾಪದ.nಅದಕ್ಕೆ ಕೇಳುಗ ಯಾವ ರೀತಿ ಯೋಚನೆ ಮಾಡ್ತಾನೆ ಅದರ ಮೇಲೆ ಅರ್ಥ ಡಿಪೆಂಡ್ ಆಗುತ್ತೆ.nnನಿಮ್ಮ ಮನಸ್ಸಲ್ಲಿ ಇರುವುದನ್ನ ಜನಕ್ಕೆ ತಿಳಿಸಿದ್ದು ..ನಿಮ್ಮ,0
@Nandi Parthasarathi ille gotta aagta ide ninu yestu urkondu sattidiya anta yenro nimma same balegarna type nayi padu 🤣🤣🤣,2
C.C camera etter yn saytira yalla fak,3
English movie RANGO dubb maadi ro movie,0
Superb bro ur righttiktokers ge sariyag heliddira,0
Trailer looks interesting. Feel like to watch,5
ಸೂಪರ್ ಗುರು ಲೋವ್ ಯು,0
@sharath sharu yako sule magne sumne eroke agalva,2
@Supriya Manogna nnHaaaaaaa,5
ರಂಗಿತರಂಗದ ಇತಿಹಾಸ ಮರುಕಳಿಸುವಂತಿದೆ!,0
Please support prajakiya,5
Dislike madiru Yarantha gotthanBurnel kodro avrige...,3
ASN ಖಂಡಿತವಾಗ್ಲೂ ಚರಿತ್ರೆ ಶೃಷ್ಟಿಸುವ ಅವತಾರ....,0
Super hands up..,0
ತೊಗರಿ ತಿಪ್ಪ ಸ್ಟೋರಿ ಹಿಂದೆ ಟೇಪ್ ರೆಕಾರ್ಡನಲ್ಲಿ ಕ್ಯಾಸೆಟ್ ಹಾಕಿ ಕೇಳಿದ ನೆನಪನ್ನು ಮರುಕಳಿಸಿದ ಅಶ್ವೀನಿ ಆಡಿಯೋದವರಿಗೆ ಧನ್ಯವಾದಗಳು...,0
ಸೂಪರ್ ಸರ್ ಈ ಸಾಂಗ್ ನನಿಗಂತೂ ತುಂಬ ಈ ಆಡು ದಿಫ್ಫ್ರೆಂಟ್ ಅಂತ ಅನಿಸಿದರೆ ನನ್  ಫೇವರೆಟ್ ಸಾಂಗ್ ಆಗಿದೆ ಕಣ್ರೀ. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಸರ್ ವಾಯ್ಸ್ please more then peples watch this song super ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ. ಇಷ್ಟ ಆದ್ರೆ ಲೈಕ್ ಮಾಡಿ. ಇಷ್ಟ ಆಗಲಿಲ್ಲವಾ ಸುಮ್ನೆ ಕುತ್ಕೊಳ್ಳಿ ಯಾಕ್ ಸುಮ್ನೆ  ಡಿಸ್ ಲೈಕ್ ಮಾಡ್ತೀರ,0
Ultra ultimate  song,0
Entha valle    trailer  ri   edu   great nKelhu   kachda   galu n  intha   prathibe galu   karnataka dalidru   n dudina aase ge   low   quality   movie  madi  nkannada andre   jana  intrest thoris  bardu   naa  thara   aprada   madthidare,0
V p Sir fan's like here,5
@Entertainment Gaming ನಿಮ್ಮ ನಂಬಿಕೆಗಳು,0
bro same video part 2 madu bro please plsssssssssssssssssssssssssssssssssssss swalpa bindu Gowda na akond roaste madu bro,0
